LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),MBPP+ pass@1
llama-2-7b.Q3_K_L,Mbpp/74,32.59078049659729,733.2780504226685,179.25978697367646,-53.41404273119998,22.5,5.794056415557861,27.797053708045976,5.2276012386884445e-05,1.6040122878414167e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/75,29.74492621421814,669.2496871948241,162.83922185799554,-100.7010805608,22.5,5.794056415557861,27.933197545376114,4.450352722073954e-05,1.4961720496541948e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/77,51.73044514656067,1163.9182949066162,290.0590589686499,281.07722486160003,22.5,5.794056415557861,3.7520147852423547,0.00010557469739890188,2.0408619546920925e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/79,13.699458599090576,308.2288867235184,69.8868532966602,-361.5672892536,22.5,5.794056415557861,29.975219629335065,1.006941051603147e-06,7.350225151744257e-08,0.042
llama-2-7b.Q3_K_L,Mbpp/80,40.814918994903564,918.3216762542725,226.84724018316126,194.90915592719995,22.5,5.794056415557861,28.807895560002603,8.154114499602503e-05,1.997826946715411e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/82,41.93922448158264,943.6207169294357,224.09144187948587,-320.5532564423999,22.5,5.794056415557861,32.38956528182435,5.1547971955581584e-05,1.2291112340004897e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/84,10.568382978439331,237.78530716896057,61.22531014109654,263.6392109112,22.5,5.794056415557861,24.94864887342844,3.4236148005930844e-05,3.2394878266406857e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/85,15.57297134399414,350.38707554340357,80.71734938888926,-344.1972753576,22.5,5.794056415557861,24.706547563673407,5.288131065495886e-06,3.39571103592591e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/86,31.679189205169678,712.7715110778809,266.7976969651111,-72.53505802799997,22.5,5.794056415557861,0.0,5.519126435089835e-05,1.7421930843448408e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/87,46.665284872055054,1049.9499517679214,260.8366210891319,279.60622368479994,22.5,5.794056415557861,4.684921919789008,9.677230923913406e-05,2.073753744447513e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/88,25.20495080947876,567.1028155088425,146.02184375654107,-24.62301969840008,22.5,5.794056415557861,19.47887508862721,4.1893986014462895e-05,1.6621332186336954e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/89,41.9627799987793,944.1461670398711,223.878301260096,-344.28627542879997,22.5,5.794056415557861,32.95637924537867,5.012286732305771e-05,1.1944601221490995e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/90,27.155266284942627,610.9835082292557,147.82763210921078,-71.94505755599998,22.5,5.794056415557861,33.069788252172955,4.179446556437434e-05,1.5390924591135027e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/91,16.763818502426147,377.17643201351166,97.11013986107957,296.2772370216,22.5,5.794056415557861,4.581806007688374,4.6887309452815945e-05,2.7969349254187026e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/92,69.7406439781189,1569.141411781311,375.3229569770276,-379.2223033776,22.5,5.794056415557861,41.30553123032148,9.52419361521797e-05,1.3656589718624026e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/93,16.28673005104065,366.4435243606567,94.34566077257898,285.7462285968,22.5,5.794056415557861,4.251339729142221,4.5425228328834856e-05,2.7890944459985318e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/94,30.176336526870728,678.9521276950836,165.1813553467946,-35.358028286399986,22.5,5.794056415557861,3.8635264601165953,4.9212413802931044e-05,1.6308279753942136e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/95,26.718076705932617,601.1473006010056,145.09399025171786,-51.583041266400016,22.5,5.794056415557861,29.10306801332209,4.226860376295358e-05,1.5820226967747287e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/96,30.150912284851074,678.3811014890671,165.17726222689691,8.874007099200028,22.5,5.794056415557861,4.068466196953307,5.1868852256715035e-05,1.7203078887525355e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/97,43.61271929740906,981.2703591585158,233.73714898414843,-345.5482764384,22.5,5.794056415557861,28.40742209934902,5.290490363403172e-05,1.2130613382132008e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/98,14.436185121536255,324.81110751628876,83.63586544007296,270.905216724,22.5,5.794056415557861,18.767102443127246,4.1337259779458965e-05,2.863447609700642e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/99,84.4125075340271,1899.2518240213394,460.26949383591756,-128.045102436,22.5,5.794056415557861,28.857524138267067,0.00013578098872685351,1.6085411118976596e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/100,26.050039291381836,586.1161208152771,141.42425201176775,-25.868020694400062,22.5,5.794056415557861,29.064105050851463,4.269539826436451e-05,1.6389763480506334e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/101,48.00935697555542,1080.1926308870313,258.6976641043592,-282.06922565519994,22.5,5.794056415557861,30.32172530506238,6.430550713925015e-05,1.339436959590859e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/102,10.313456058502197,232.04929590225217,59.74841771724152,231.40818512639996,22.5,5.794056415557861,22.439900647881206,3.1836061593884505e-05,3.086847067878815e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/103,110.66128349304199,2489.840759038925,602.7023552404931,-240.61219248960003,22.5,5.794056415557861,28.857216356960787,0.00017353445116967365,1.5681586702415656e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/104,26.2274227142334,590.1074409484862,142.30566663316202,101.13308090640004,22.5,5.794056415557861,29.924520769793496,5.0719664785242344e-05,1.933840977738053e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/105,19.198387145996094,431.9541782140732,101.75850121181963,-261.0422088336,22.5,5.794056415557861,29.221471215290407,1.6591467942959308e-05,8.642115515635662e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/106,16.310384035110474,366.97425305843353,94.48279341255274,211.3791691032,22.5,5.794056415557861,3.5500012688179163,4.0940775425047846e-05,2.51010493296276e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/108,36.78611636161804,827.6760202646255,203.43903560385363,-4.563003650399981,22.5,5.794056415557861,4.24463005188799,6.246369630403525e-05,1.6980236698541172e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/109,52.43803834915161,1179.8356872797012,294.27911807675935,-203.95916316719996,22.5,5.794056415557861,29.24460955992081,7.728650108013446e-05,1.473863315891657e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/111,60.64838147163391,1364.5641642808914,332.1148036124341,97.77407821919999,22.5,5.794056415557861,4.374416000582406,0.00010918897864169084,1.8003609658200036e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/113,16.647456884384155,374.5612889528275,174.0257655063051,-350.95028076,22.5,5.794056415557861,0.0,1.202581338586558e-05,7.223814105292068e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/116,9.448164463043213,212.5801169872284,54.735024115242254,255.52920442319999,22.5,5.794056415557861,27.048418688557835,3.181406178345409e-05,3.3672214225202973e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/118,10.551332473754883,237.3988437652588,51.71631434614483,-337.91827033440006,22.5,5.794056415557861,37.85736253241043,-2.9695744838289003e-06,-2.814407081963671e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/119,15.895292282104492,357.6362657546997,92.07859037827869,276.2262209808,22.5,5.794056415557861,3.5264955073060023,4.417210299027903e-05,2.7789424822347945e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/120,64.87658548355103,1459.701372385025,356.746958791181,-11.912009529599962,22.5,5.794056415557861,3.897444028512288,0.00010980252635157057,1.692483128283781e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/123,49.79213213920593,1120.3021001815796,278.87074435182575,-55.37504429999997,22.5,5.794056415557861,28.655337180734318,8.17674832040356e-05,1.6421767795649893e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/124,51.77930688858032,1165.0166594982147,290.4300699654093,0.03900003120005488,22.5,5.794056415557861,23.822526020408674,8.856347652861935e-05,1.7104028974198494e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/125,28.380468130111694,638.5510432720184,154.7346496816906,-13.924011139200067,22.5,5.794056415557861,27.642220416937345,4.742264291292045e-05,1.670960559759231e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/126,42.87513542175293,964.676921367645,229.43262075609871,-333.0282664224,22.5,5.794056415557861,29.4987909289587,5.239512130172402e-05,1.2220397856782296e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/127,17.394808769226074,391.3757783174514,100.76704203282543,288.42523074,22.5,5.794056415557861,4.264277225830988,4.749604813763289e-05,2.7304725661405517e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/128,27.126770496368408,610.3436404466628,147.5188854368347,-73.78105902479999,22.5,5.794056415557861,28.789721130558455,4.162502709994396e-05,1.5344630539605335e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/129,28.063580751419067,631.4227992296219,152.9530760771432,0.5150004119999904,22.5,5.794056415557861,28.546249946013965,4.775908361078407e-05,1.701817171294831e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/130,23.16297745704651,521.1572992801666,124.47155782540722,-146.5221172176,22.5,5.794056415557861,29.303986221669522,3.036967463685565e-05,1.3111300001553454e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/131,15.289168119430542,344.00121331214905,79.18884055430976,-262.8062102448,22.5,5.794056415557861,19.228402279419427,9.759045026904229e-06,6.38297973485016e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/132,10.893329620361328,245.09667098522183,63.10840361782755,259.77620782080004,22.5,5.794056415557861,23.849618000158056,3.456055662744208e-05,3.1726347987159975e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/133,19.283812999725342,433.8748329877853,102.08737365665242,-260.8832087064,22.5,5.794056415557861,29.3291913694117,1.673802214870027e-05,8.679830150260569e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/135,49.25074362754822,1108.1215506792068,275.6656615584303,209.03116722480001,22.5,5.794056415557861,4.658704958025926,9.691990124344035e-05,1.9678870633179347e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/137,52.01549434661865,1170.3300404548645,282.1491510436513,-217.85917428720003,22.5,5.794056415557861,28.910362179176122,7.51242273972751e-05,1.4442663352705148e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/138,95.03516292572021,2138.26035797596,521.7383839811307,141.58511326800004,22.5,5.794056415557861,4.859652058803393,0.00017047093006628377,1.7937669049878347e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/139,12.158848285675049,273.56968224048615,61.00056843466632,-381.5713052568,22.5,5.794056415557861,36.24176340808646,-2.8599227803537887e-06,-2.3521329596021094e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/140,13.750111818313599,309.3741148710251,79.66058540056576,273.0592184472,22.5,5.794056415557861,19.8602634695168,4.028712754919647e-05,2.929949085616784e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/141,66.59106850624084,1498.2752448320389,366.6484451378327,0.8910007128000603,22.5,5.794056415557861,3.791667744661487,0.00011353119595503092,1.704901250298918e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/142,47.0991005897522,1059.712929725647,253.5407819917655,-351.0942808752,22.5,5.794056415557861,24.720615961765983,5.8545530501188655e-05,1.2430286304432524e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/145,27.199455738067627,611.9779372215271,148.19253588927506,-88.00307040239997,22.5,5.794056415557861,34.222284482606284,4.090007946263434e-05,1.5037094806787508e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/160,42.233808517456055,950.2476292848588,244.67547523262886,278.030222424,22.5,5.794056415557861,16.957046034949375,8.962634586847602e-05,2.1221469011356555e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/161,34.29275918006897,771.5736436843872,189.11622828029326,-8.653006922400042,22.5,5.794056415557861,4.103578049394228,5.792959205502963e-05,1.6892659978406883e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/162,22.99726676940918,517.4288302659988,123.59215039375691,-176.76814141440002,22.5,5.794056415557861,28.810294939073202,2.8248882554225804e-05,1.2283582582866886e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/165,22.55774974822998,507.53949880599976,121.06297251506076,-80.34906427919998,22.5,5.794056415557861,29.54312460897912,3.336015377020574e-05,1.4788777312694225e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/166,16.337804555892944,367.5967079401016,85.23159371920893,-247.52119801679996,22.5,5.794056415557861,16.82609178158821,1.2492538048389688e-05,7.646399493672304e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/167,33.69836616516113,758.1984275579453,185.61333958724865,-14.283011426399984,22.5,5.794056415557861,28.22755427584835,5.65600173684636e-05,1.6784201670565815e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/168,23.801910400390625,535.5341863632202,128.37918327598808,-135.99810879840004,22.5,5.794056415557861,49.531241007218526,3.21226171202671e-05,1.349581465517151e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/170,23.099872827529907,519.7387862205505,133.82117612391804,305.73724458960004,22.5,5.794056415557861,3.8745773373271315,5.837136974181347e-05,2.5269130344409424e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/171,29.23252582550049,657.721037864685,159.61873080967655,-62.50705000559997,22.5,5.794056415557861,25.846018082075712,4.593010320070784e-05,1.5711985845794246e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/172,46.807127952575684,1053.1413888931274,251.98473887915677,-331.71526537200003,22.5,5.794056415557861,14.364384450076132,5.923015823371375e-05,1.2654089414271455e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/222,40.087788820266724,901.960812807083,222.73998983545815,176.16114092880002,22.5,5.794056415557861,29.620492811967214,7.915491981253695e-05,1.974539433128312e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/223,31.069095611572266,699.0411061048508,170.3557634169117,21.036016828799994,22.5,5.794056415557861,4.518551992662059,5.4181109737152716e-05,1.7438907914967421e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/224,26.67952871322632,600.2804321050644,144.982797741828,-64.99705199759994,22.5,5.794056415557861,29.113648202520803,4.139287418233919e-05,1.5514844593869741e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/226,35.62166237831116,801.4743626117705,196.86849790491954,23.124018499199938,22.5,5.794056415557861,3.699642066177519,6.215427340251882e-05,1.7448448290375825e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/227,9.039148569107056,203.37742567062378,52.36501652138236,33.53702682959995,22.5,5.794056415557861,3.710641201869074,1.7602093202108302e-05,1.94731761155765e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/230,10.786720991134644,242.69731163978574,53.01492466815909,-400.5733204584,22.5,5.794056415557861,43.7773626786363,-6.380593074002684e-06,-5.915229548670764e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/232,44.253615856170654,995.6916046142579,246.7252386728746,263.1092104872001,22.5,5.794056415557861,26.46385470674918,9.16083329603969e-05,2.0700756579560533e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/233,16.81274652481079,378.2775646448135,87.84346146086659,-338.65427092320004,22.5,5.794056415557861,30.50045811055235,7.756104200829946e-06,4.613228534305303e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/234,8.92658543586731,200.84491610527039,51.71282213990071,246.50019720000003,22.5,5.794056415557861,27.617451215051425,3.0366704981408632e-05,3.4018276304615007e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/235,53.61996269226074,1206.429913043976,291.3480657234929,-128.0831024664,22.5,5.794056415557861,29.056973610481002,8.334326992732723e-05,1.5543328593057117e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/237,42.17208003997803,948.8553643226624,225.28215988176737,-274.8982199184,22.5,5.794056415557861,31.205236009675655,5.4716963144935466e-05,1.2974689200311016e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/238,27.096123456954956,609.6541410684584,147.42978859105665,-71.12005689600002,22.5,5.794056415557861,32.94502058498853,4.173956783901841e-05,1.540425806862229e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/239,25.305230617523193,569.359819293022,146.13202783662155,-73.49105879279999,22.5,5.794056415557861,35.23748656190804,3.906449963543073e-05,1.543732211963309e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/240,14.575500011444092,327.9453545808792,84.44290352808524,270.97221677759995,22.5,5.794056415557861,18.592322961964417,4.15811561403685e-05,2.8528116433549903e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/242,13.503499507904053,303.82381439208984,68.70330067166832,-351.7092813672,22.5,5.794056415557861,29.660386102399315,1.2667247013144885e-06,9.380714240579132e-08,0.042
llama-2-7b.Q3_K_L,Mbpp/244,18.62899947166443,419.14413571357727,107.9169558111264,296.9382375504,22.5,5.794056415557861,4.244010252606181,5.0138756953302414e-05,2.691435846008036e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/245,71.22585558891296,1602.5591933727264,384.05434011324155,-377.92730234159995,22.5,5.794056415557861,34.60139995286207,9.788542916412979e-05,1.3742962910699898e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/247,91.07402229309082,2049.1389852762222,498.87380457233013,-69.68505574799995,22.5,5.794056415557861,22.822288840354865,0.00015080142364942454,1.655811611835056e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/250,14.125781059265137,317.8259861469269,81.83664569527149,282.51522601199997,22.5,5.794056415557861,20.00159381694942,4.150919619348214e-05,2.938541665011589e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/251,14.7673180103302,332.26006865501404,75.8982539643614,-367.4312939448,22.5,5.794056415557861,28.04886544456035,2.478160503403267e-06,1.678138509423117e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/252,20.286272048950195,456.43170654773706,117.51978669054972,294.3792355032,22.5,5.794056415557861,3.8728625995757158,5.283623642305803e-05,2.60453159139174e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/253,18.125184774398804,407.8075593709946,95.38984010944523,-332.45826596639995,22.5,5.794056415557861,29.19044908675484,1.0389144281569714e-05,5.731883239195454e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/255,14.731650114059448,331.4580988883972,85.3470009131379,231.49418519519998,22.5,5.794056415557861,15.715266681211373,3.944775091010828e-05,2.6777550786697357e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/256,43.57498359680176,980.4241114854811,233.4966398560132,-358.3682866944,22.5,5.794056415557861,27.904754737419335,5.205870389953888e-05,1.1946924497146523e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/257,11.879563331604004,267.28611409664154,68.82212133143162,269.8282158624,22.5,5.794056415557861,22.715804513174305,3.687005485125889e-05,3.103654050412021e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/259,54.2933189868927,1221.5787667036057,295.3525916088838,-129.53310362639996,22.5,5.794056415557861,28.979508138228958,8.442048607882e-05,1.554896397090782e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/260,35.08435916900635,789.384418129921,193.66770577315162,58.904047123199966,22.5,5.794056415557861,4.005214718952979,6.340100698106057e-05,1.807101753680291e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/261,21.494542121887207,483.6180782318116,115.00288817154659,-219.18017534400002,22.5,5.794056415557861,29.499563798286342,2.3088234334423766e-05,1.0741440410081474e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/262,31.813471794128418,715.790975689888,174.7750758226657,120.28609622880002,22.5,5.794056415557861,3.7682963650578865,6.150838764421854e-05,1.9334069554637763e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/264,25.168140172958374,566.2736535072327,145.80781212725117,-10.058008046400007,22.5,5.794056415557861,19.403096977826614,4.2716762348622925e-05,1.697255421142301e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/265,76.47609114646912,1720.6870096921919,414.39744465855404,-346.8462774768,22.5,5.794056415557861,22.37140099602629,0.00010881081593299124,1.4228082829781894e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/266,13.734065532684326,309.0133470296859,79.56758330674495,280.4162243328,22.5,5.794056415557861,20.41921859918764,4.0707176033821954e-05,2.963956734948368e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/267,14.415592670440674,324.3468815088272,74.11576310311068,-365.64829251839996,22.5,5.794056415557861,28.58402380670636,1.996689519207155e-06,1.3850901345883532e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/268,66.49188041687012,1496.0435718297958,366.0429631590983,71.05905684719997,22.5,5.794056415557861,29.006931538113268,0.00011762815036901994,1.769060366943325e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/269,29.049137592315674,653.5972434282303,158.72747363706026,118.08209446559997,22.5,5.794056415557861,27.155734852338558,5.661344535729893e-05,1.948885579731455e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/270,45.26317358016968,1018.4079194068909,243.23274509533118,-347.9632783704001,22.5,5.794056415557861,24.440831841095992,5.5595492351203887e-05,1.2282720797898474e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/271,41.068642377853394,924.0293526649474,228.38548934457117,201.3941611152,22.5,5.794056415557861,29.277614866472835,8.237664543374418e-05,2.0058283075402188e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/272,15.689525365829468,353.01005601882935,81.3846467335303,-325.7492605992,22.5,5.794056415557861,23.19058459969634,6.610863899993353e-06,4.213552510894489e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/273,17.926210165023804,403.3321005105972,103.84418133020904,283.8362270688,22.5,5.794056415557861,3.7634347992601143,4.8131573087271103e-05,2.68498319746254e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/274,22.289628744125366,501.5065562725067,119.47168961555043,-202.06816165439997,22.5,5.794056415557861,28.93981524867067,2.5489864078232027e-05,1.1435750846657825e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/276,25.18049931526184,566.5516805648803,136.4270209149331,16.506013204799988,22.5,5.794056415557861,29.487101608316454,4.377924589050239e-05,1.738617068008969e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/277,22.867027282714844,514.4980663061142,122.79060203185782,-142.4421139536,22.5,5.794056415557861,29.36336690679085,3.0110450632655514e-05,1.3167627895129143e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/278,34.250524044036865,770.6215399503708,188.8179402683105,97.60007807999992,22.5,5.794056415557861,3.990274790474939,6.431880176777805e-05,1.877892486698351e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/279,18.418357133865356,414.40314352512354,97.149934159052,-308.53124682479995,22.5,5.794056415557861,29.049420210374475,1.2353483643121891e-05,6.707158273311934e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/280,26.584134340286255,598.1334578990936,144.56225073885503,-120.48609638879996,22.5,5.794056415557861,35.146999345635315,3.7860245053336875e-05,1.424166932378254e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/281,26.418184518814087,594.3984872102736,143.65450090391732,-71.69905735919998,22.5,5.794056415557861,35.21955286208482,4.0546340998242516e-05,1.5347890756598683e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/282,25.191179752349854,566.7932510375977,136.3797656177817,-69.04205523360001,22.5,5.794056415557861,40.839923096215394,3.858563597009028e-05,1.5317121448625676e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/283,14.88989806175232,335.01942873001093,86.26435155242552,274.73921979119996,22.5,5.794056415557861,18.45271755803268,4.235164617642508e-05,2.84432076034246e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/284,10.170082330703735,228.82288813591003,49.376157656054374,-356.1762849408,22.5,5.794056415557861,41.793635399242696,-4.744763379797191e-06,-4.66541294899121e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/285,14.455021858215332,325.23436009883875,83.74456588506393,275.5882204704,22.5,5.794056415557861,19.066746408663537,4.165457975895955e-05,2.881668403378144e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/286,46.557212114334106,1047.522633075714,250.68004068019715,-354.2342833871999,22.5,5.794056415557861,22.158535643001205,5.7438641059843706e-05,1.2337216609703185e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/287,15.363470792770386,345.6693488359452,88.99635920106289,273.7342189872,22.5,5.794056415557861,3.5896146315523234,4.310475811512051e-05,2.8056653796877975e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/290,45.349674463272095,1020.3502464294432,243.52876068671605,-354.10828328639997,22.5,5.794056415557861,24.76831549080605,5.535777954641118e-05,1.2206874735395172e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/292,13.3815598487854,301.08146488666534,77.52451694556225,276.70522136399995,22.5,5.794056415557861,20.67986919649887,3.987441249826201e-05,2.9798030236274192e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/293,26.956310987472534,606.507443189621,146.6104904831011,-65.66705253360001,22.5,5.794056415557861,29.054518339200904,4.1830049407268916e-05,1.5517720294408493e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/294,104.06591868400574,2341.4465904235835,564.697666538635,-325.1932601544,22.5,5.794056415557861,26.569026644353723,0.00015704584963992864,1.5090997285748806e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/296,20.503342390060425,461.3164973258972,118.77694502175417,291.82423345919995,22.5,5.794056415557861,3.7978079494195556,5.305449517736617e-05,2.5876022634770924e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/297,29.88533306121826,672.4114912748336,163.5581756742713,-44.71303577040004,22.5,5.794056415557861,25.04556466961961,4.8146427452663566e-05,1.6110386775358527e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/299,47.429065227508545,1067.134634256363,255.5501944255276,-318.42525473999996,22.5,5.794056415557861,29.95043732902385,6.110724234741472e-05,1.2883922981465998e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/300,16.480185747146606,370.79650819301605,95.46699051550843,269.9072159255999,22.5,5.794056415557861,4.240012494925859,4.479455654243024e-05,2.7180856593309947e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/301,25.803496599197388,580.5705785751343,139.97448220555395,-101.3330810664,22.5,5.794056415557861,29.789756012960424,3.767784494232054e-05,1.4601836924493598e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/305,27.124638080596924,610.2935421466826,147.55044376422666,-27.83502226800003,22.5,5.794056415557861,29.021086660804777,4.441962597579728e-05,1.63761174780695e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/306,56.59599828720093,1273.3906871080396,308.6337531027978,-39.014031211200034,22.5,5.794056415557861,29.117836589889745,9.388918308961044e-05,1.6589367787659167e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/308,27.405057668685913,616.6046994924544,158.76766578131364,20.892016713599983,22.5,5.794056415557861,16.243401266036273,4.8451139352077485e-05,1.7679634152873775e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/309,11.92334246635437,268.27141821384424,59.48747890629602,-357.2182857744,22.5,5.794056415557861,34.79185592160286,-1.7925465174670979e-06,-1.5033926288080352e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/310,10.493138551712036,236.09189987182617,60.78900124206131,256.2532050024,22.5,5.794056415557861,24.423608818318,3.3657134818636425e-05,3.2075374448519983e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/311,10.423297882080078,234.5192563533783,50.94587949739298,-336.81826945439997,22.5,5.794056415557861,38.30473448346561,-3.124738326465466e-06,-2.9978403781758673e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/312,11.47532868385315,258.1917089223861,66.48182788168208,262.86621029279996,22.5,5.794056415557861,22.908765240303683,3.57506511724473e-05,3.1154359197355086e-06,0.042
